age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
31,Self-emp-not-inc,229946,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Columbia,<=50K
26,Private,483822,7th-8th,4,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,Guatemala,<=50K
48,Private,152953,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,Dominican-Republic,<=50K
30,Private,169104,Assoc-acdm,12,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
61,Private,93997,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Italy,<=50K
49,Private,135643,HS-grad,9,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0,0,40,South,<=50K
35,Private,234962,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
29,Self-emp-not-inc,162312,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,45,South,<=50K
42,Private,208875,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,El-Salvador,>50K
57,Self-emp-not-inc,253914,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,Mexico,<=50K
24,Private,89154,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
32,Private,372317,9th,5,Separated,Other-service,Unmarried,White,Female,0,0,23,Mexico,<=50K
17,Private,193199,11th,7,Never-married,Sales,Unmarried,White,Female,0,0,12,Poland,<=50K
47,Private,218435,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,20,Cuba,<=50K
40,Private,193537,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Dominican-Republic,<=50K
46,Local-gov,162566,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,Canada,<=50K
44,Self-emp-not-inc,195486,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,70,Jamaica,<=50K
40,Private,114580,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Female,0,0,40,Vietnam,<=50K
37,Private,365465,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,70,Philippines,<=50K
82,Self-emp-not-inc,240491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,<=50K
24,Private,333505,HS-grad,9,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,40,Peru,<=50K
34,Private,73199,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
45,Private,238567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,England,>50K
30,Private,208068,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,<=50K
31,Private,70568,1st-4th,2,Never-married,Other-service,Other-relative,White,Female,0,0,25,El-Salvador,<=50K
24,Private,197757,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
66,Private,244661,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
30,Private,176123,10th,6,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
53,Private,149217,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
23,Private,109199,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
24,Private,346909,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Mexico,<=50K
40,Private,299813,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,37,Dominican-Republic,<=50K
45,Private,265083,5th-6th,3,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,35,Mexico,<=50K
37,Private,51264,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,France,>50K
45,Private,209912,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
42,Private,121718,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Germany,<=50K
28,Private,306830,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Nicaragua,<=50K
72,Federal-gov,39110,11th,7,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,Canada,<=50K
47,Private,135803,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K
43,Private,106760,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,Canada,>50K
34,Private,149943,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
23,Private,218445,5th-6th,3,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,12,Mexico,<=50K
77,Private,235775,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Cuba,<=50K
35,Private,202950,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Iran,>50K
49,Private,147002,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,Puerto-Rico,<=50K
39,Private,215095,11th,7,Never-married,Prof-specialty,Unmarried,White,Female,0,0,30,Puerto-Rico,<=50K
20,Private,263612,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,Haiti,<=50K
40,Private,184378,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Puerto-Rico,<=50K
50,Self-emp-inc,104849,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
61,Federal-gov,230545,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,Puerto-Rico,<=50K
28,Private,224629,Masters,14,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,30,Cuba,<=50K
54,Private,257869,Some-college,10,Separated,Other-service,Not-in-family,White,Male,0,0,28,Columbia,<=50K
40,Private,73025,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,China,<=50K
31,Private,248653,1st-4th,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,37,Mexico,<=50K
68,Private,123653,5th-6th,3,Separated,Other-service,Not-in-family,White,Male,0,0,12,Italy,<=50K
36,Private,181589,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,32,Columbia,<=50K
44,Private,187584,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Canada,<=50K
48,Self-emp-not-inc,247294,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Peru,<=50K
57,Self-emp-not-inc,138285,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Iran,<=50K
32,Private,331539,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,>50K
37,Private,234901,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K
17,Private,270942,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,35,Mexico,<=50K
90,Local-gov,187749,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
25,Private,257562,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
54,State-gov,312897,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,England,>50K
40,Federal-gov,171231,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K
32,Private,167106,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K
47,Private,343579,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
56,Self-emp-not-inc,210731,7th-8th,4,Divorced,Sales,Other-relative,White,Male,0,0,20,Mexico,<=50K
62,Local-gov,33365,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,Canada,<=50K
40,Self-emp-not-inc,45093,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,Canada,<=50K
22,Private,264738,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,0,42,Germany,<=50K
46,Private,216666,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Guatemala,<=50K
40,State-gov,182460,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,38,China,>50K
43,Private,483450,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,<=50K
27,Private,74883,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
44,Private,203897,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,Cuba,<=50K
54,Private,123011,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Poland,>50K
27,Private,150025,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K
34,Private,324654,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,China,<=50K
23,Private,150463,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Other,Female,0,0,40,Guatemala,<=50K
37,Self-emp-not-inc,352882,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,70,South,>50K
20,Private,88126,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,9,England,<=50K
68,Private,165017,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Italy,>50K
31,Private,247444,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Columbia,<=50K
21,Private,162667,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Columbia,<=50K
34,Private,345360,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,England,<=50K
26,Private,142081,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Mexico,<=50K
22,Private,164775,9th,5,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Guatemala,<=50K
33,Local-gov,269604,5th-6th,3,Never-married,Other-service,Unmarried,Other,Female,0,0,40,El-Salvador,<=50K
24,Private,281221,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Taiwan,<=50K
27,Private,283913,5th-6th,3,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,65,England,<=50K
23,Private,256211,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,24,Vietnam,<=50K
25,Private,210095,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,40,Mexico,<=50K
18,Private,79443,9th,5,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,<=50K
48,Private,169324,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,32,Haiti,<=50K
38,Local-gov,218184,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
22,Private,359759,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
26,Private,272669,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,20,South,<=50K
43,Private,197397,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,6,Puerto-Rico,<=50K
37,Private,37109,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,60,Philippines,<=50K
42,Self-emp-not-inc,177937,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,45,Poland,<=50K
27,Private,167405,HS-grad,9,Married-spouse-absent,Farming-fishing,Own-child,White,Female,0,0,40,Mexico,<=50K
39,Private,279490,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Mexico,<=50K
26,Self-emp-not-inc,200681,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
36,Private,110998,Masters,14,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,<=50K
29,Private,375078,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Mexico,<=50K
44,Private,182629,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,24,Iran,<=50K
54,Private,284952,10th,6,Separated,Sales,Unmarried,White,Female,0,0,43,Italy,<=50K
30,Private,227886,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Female,0,0,35,Jamaica,<=50K
28,Private,70034,7th-8th,4,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Portugal,<=50K
30,Private,136651,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
48,Private,345006,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K
39,Private,165235,Bachelors,13,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
53,Private,96062,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Greece,<=50K
27,Private,210313,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Guatemala,<=50K
60,Private,223696,1st-4th,2,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,38,Dominican-Republic,<=50K
35,Private,160120,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
47,Private,274720,5th-6th,3,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Jamaica,<=50K
35,Federal-gov,205584,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
56,Private,73684,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
19,Private,86150,11th,7,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,19,Philippines,<=50K
41,Private,262038,5th-6th,3,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,<=50K
32,Private,279231,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,<=50K
61,Private,339358,5th-6th,3,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,45,Mexico,<=50K
24,Private,43387,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,England,>50K
40,Self-emp-inc,137367,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,<=50K
27,Private,255476,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,<=50K
35,Private,155961,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,35,Jamaica,<=50K
22,State-gov,264102,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,39,Haiti,<=50K
35,Private,243409,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Germany,<=50K
30,Private,163003,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,52,Taiwan,<=50K
25,Private,458549,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,96,Mexico,<=50K
23,Private,176724,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
46,Self-emp-not-inc,275625,Bachelors,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,60,South,>50K
29,Private,89813,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Scotland,<=50K
28,Private,375313,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
21,Private,243368,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico,<=50K
27,Private,113635,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,Ireland,<=50K
45,Private,101656,10th,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
42,Private,210534,5th-6th,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,El-Salvador,<=50K
43,Private,339767,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,England,>50K
30,Private,159442,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Ireland,<=50K
28,Private,222442,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,Cuba,<=50K
44,Self-emp-not-inc,156687,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,42,Japan,<=50K
33,Private,69251,Assoc-voc,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
28,Private,606111,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,Germany,>50K
28,Self-emp-not-inc,155621,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Columbia,<=50K
23,Private,306601,Bachelors,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Mexico,<=50K
45,Private,81132,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
65,Self-emp-inc,172684,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,Mexico,>50K
40,Private,188942,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,Puerto-Rico,<=50K
27,Private,109611,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,37,Portugal,<=50K
53,Private,209906,1st-4th,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,Puerto-Rico,<=50K
60,Private,114263,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Hungary,>50K
59,Private,230899,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,<=50K
25,Private,280093,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K
31,Private,509364,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,Mexico,<=50K
27,Private,293828,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,Jamaica,<=50K
35,Private,167990,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Canada,<=50K
34,Private,420749,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Germany,<=50K
23,Private,215624,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
31,Private,446358,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
19,Self-emp-not-inc,194205,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K
21,Private,129674,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,48,Mexico,<=50K
53,Private,223696,12th,8,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Male,0,0,56,Dominican-Republic,<=50K
53,Private,268545,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Jamaica,<=50K
48,Private,204990,HS-grad,9,Never-married,Tech-support,Unmarried,Black,Female,0,0,33,Jamaica,<=50K
53,Private,202720,9th,5,Married-spouse-absent,Machine-op-inspct,Unmarried,Black,Male,0,0,75,Haiti,<=50K
48,Self-emp-not-inc,379883,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,>50K
29,Private,271579,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
35,Private,320451,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,Hong,>50K
38,Private,40955,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,England,>50K
62,Federal-gov,258124,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,>50K
50,Private,124094,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,<=50K
32,Private,31740,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
38,Private,99388,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,<=50K
33,Federal-gov,615893,Masters,14,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,Nicaragua,<=50K
36,Local-gov,130620,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,China,>50K
26,Private,248990,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
48,Private,114561,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,36,Philippines,>50K
38,Private,292307,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,40,Dominican-Republic,<=50K
21,Private,211013,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,50,Mexico,<=50K
61,Private,195595,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Guatemala,<=50K
25,Private,250038,Masters,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,<=50K
